dimension,environment,strategy,strategy_label,evidence_type,observations,environment_share,cumulative_conditional_return,annualised_arithmetic_return,annualised_geometric_return,annualised_volatility,sharpe,lo_adjusted_sharpe,sortino,maximum_drawdown,positive_month_ratio,worst_month
market_regime,Bull / Volatile,dow_jones,Dow Jones Industrial Average,standalone_market_benchmark,36,0.10526315789473684,0.9358291269421382,0.23036533127459247,0.24629926822752068,0.1305616728169673,1.6043224811325874,2.1874767812970397,3.599931701182342,-0.06783143606436459,0.7222222222222222,-0.06685507841390403
market_regime,Bear / Calm,nasdaq_composite,Nasdaq Composite Index,standalone_market_benchmark,37,0.10818713450292397,0.04017252419871897,0.051602678747570005,0.012855964973187639,0.28342020695298914,0.1301614735910194,0.22368727860433948,0.2012943803911188,-0.36485757493149973,0.4864864864864865,-0.14479306313575746
market_regime,Bear / Volatile,nasdaq_composite,Nasdaq Composite Index,standalone_market_benchmark,43,0.12573099415204678,-0.028419824322638565,0.040551441052996684,-0.008013713664985156,0.30947467174256493,0.07074669574882468,0.06164426309388636,0.09596626882180681,-0.5531489289801517,0.6046511627906976,-0.22393089363818341
market_regime,Bull / Calm,nasdaq_composite,Nasdaq Composite Index,standalone_market_benchmark,226,0.6608187134502924,5.98073297646217,0.1211609188861635,0.10868686936420358,0.1866091530922931,0.5303937925585803,0.559928467614866,0.8151770567448936,-0.3823790527830353,0.6061946902654868,-0.22901623561332107
market_regime,Bull / Volatile,nasdaq_composite,Nasdaq Composite Index,standalone_market_benchmark,36,0.10526315789473684,1.2210478208822306,0.3018448498686821,0.3047259585916091,0.2604522261184885,1.0802902355427562,1.3364352843295437,1.9255286994767666,-0.3209374189580543,0.6388888888888888,-0.1557394772708538
market_regime,Bear / Calm,russell_2000,Russell 2000 Index,standalone_market_benchmark,37,0.10818713450292397,0.23154212344793335,0.09341098939003212,0.06987958036738617,0.22885012214757103,0.344463903737779,0.42756189042411447,0.5154475520804318,-0.29059866550214564,0.5675675675675675,-0.15178108031589888
market_regime,Bear / Volatile,russell_2000,Russell 2000 Index,standalone_market_benchmark,43,0.12573099415204678,0.2018560846421511,0.09138429845730783,0.05265100457808969,0.28279655674244275,0.25678331619549444,0.23517293923167673,0.37341877564659776,-0.42755822827226897,0.5581395348837209,-0.20904086934005994
market_regime,Bull / Calm,russell_2000,Russell 2000 Index,standalone_market_benchmark,226,0.6608187134502924,1.1064852387010857,0.056945032772685006,0.04035148903329233,0.18497477667717052,0.18731722252516528,0.21488225281726303,0.26776805105293466,-0.46791507801146925,0.5973451327433629,-0.21899451132976133
market_regime,Bull / Volatile,russell_2000,Russell 2000 Index,standalone_market_benchmark,36,0.10526315789473684,1.1861860059890614,0.2803600806041789,0.2978635531678324,0.18658809391576545,1.3876967766493644,1.4666616386574118,2.6255986737057238,-0.18897861764557788,0.7222222222222222,-0.08183135470059066
market_regime,Bear / Calm,ftse_250,FTSE 250 Index,standalone_market_benchmark,37,0.10818713450292397,-0.3514901952686663,-0.1120081060387202,-0.13103964868726203,0.2333405791783076,-0.543419266689631,-0.752286157015529,-0.6449772564375063,-0.4975901651696142,0.5405405405405406,-0.17704393699253063
