dimension,environment,strategy,strategy_label,evidence_type,observations,environment_share,cumulative_conditional_return,annualised_arithmetic_return,annualised_geometric_return,annualised_volatility,sharpe,lo_adjusted_sharpe,sortino,maximum_drawdown,positive_month_ratio,worst_month
rate_level,Moderate (2-4%),ftse_250,FTSE 250 Index,standalone_market_benchmark,51,0.1440677966101695,-0.17777739036329454,-0.024394426119603106,-0.04501289068623582,0.20685620228802862,-0.2633450142904359,-0.3060747064258614,-0.3396308989611883,-0.4448234634421495,0.5490196078431373,-0.15268209897945362
rate_level,High (>=4%),cac_40,CAC 40 Index,standalone_market_benchmark,105,0.2966101694915254,2.297655959804604,0.15210736345059878,0.1461025212674032,0.17443194024187966,0.5971514682218398,0.6953784130695583,1.0250581078425547,-0.25962567971838446,0.6476190476190476,-0.11442360522825346
rate_level,Low (<2%),cac_40,CAC 40 Index,standalone_market_benchmark,198,0.559322033898305,0.1762930758829353,0.03510753893197618,0.009889063624597183,0.22360955755419443,0.1312236565879531,0.12252470446033219,0.18555787385135902,-0.5614222057017604,0.5353535353535354,-0.22109656442907288
rate_level,Moderate (2-4%),cac_40,CAC 40 Index,standalone_market_benchmark,51,0.1440677966101695,-0.13310942575765738,-0.016734489741923302,-0.033051463989578145,0.18300449144201786,-0.25563027468578,-0.295255989839097,-0.3282939663809523,-0.2969076573131856,0.6078431372549019,-0.12928924128715114
rate_level,High (>=4%),euro_stoxx_50,EURO STOXX 50 Index,standalone_market_benchmark,105,0.2966101694915254,1.4735043450205798,0.10920219326681857,0.10904717597372127,0.1048810427230532,0.5839404317128533,0.6544093292781802,1.2926914408619459,-0.12899177036220355,0.8476190476190476,-0.06623722320268666
rate_level,Low (<2%),euro_stoxx_50,EURO STOXX 50 Index,standalone_market_benchmark,198,0.559322033898305,-0.26979870161173236,0.003728963815671536,-0.018876238226844366,0.21178629518198475,-0.009537150583297179,-0.009025804308008,-0.013003235341963347,-0.5797833490137849,0.6111111111111112,-0.2316967284874173
rate_level,Moderate (2-4%),euro_stoxx_50,EURO STOXX 50 Index,standalone_market_benchmark,51,0.1440677966101695,0.03493070237177309,0.019565844661659285,0.00811141962345352,0.15131448507362566,-0.06909665867529649,-0.09320357160816453,-0.09140421629905246,-0.28831300778528735,0.7647058823529411,-0.12389538532567368
rate_level,High (>=4%),nikkei_225,Nikkei 225 Index,standalone_market_benchmark,105,0.2966101694915254,0.22353300790310082,0.044351485943653846,0.023324146022648096,0.2072053456544958,-0.016743777192926763,-0.01584439435473281,-0.024947689486199645,-0.47693607120160586,0.5142857142857142,-0.159190314360389
rate_level,Low (<2%),nikkei_225,Nikkei 225 Index,standalone_market_benchmark,198,0.559322033898305,1.11166356998754,0.06047768154081411,0.046343367843590944,0.17324018168985295,0.31566482751090297,0.2984850991470418,0.45918552477996655,-0.43047116237038285,0.5606060606060606,-0.1788996493028039
rate_level,Moderate (2-4%),nikkei_225,Nikkei 225 Index,standalone_market_benchmark,51,0.1440677966101695,0.035319432465877654,0.03182429839342133,0.008200502479985605,0.220001603635632,0.008322226562917917,0.008220413159599576,0.012400197060352105,-0.29166705415179606,0.5490196078431373,-0.14883810290198374
rate_level,High (>=4%),swiss_market,Swiss Market Index,standalone_market_benchmark,105,0.2966101694915254,1.3735666012099772,0.11434636654954647,0.10383210070518878,0.17445182221774524,0.38135128448789146,0.4917646079132576,0.6020332371870244,-0.2525906167484072,0.5714285714285714,-0.16134189772602547
rate_level,Low (<2%),swiss_market,Swiss Market Index,standalone_market_benchmark,198,0.559322033898305,0.9225143403223768,0.05269048199457543,0.04040928045991721,0.1606451858343074,0.29193777433130513,0.2619023607840956,0.41136566496403454,-0.4481141194797661,0.5959595959595959,-0.12584573941475619
rate_level,Moderate (2-4%),swiss_market,Swiss Market Index,standalone_market_benchmark,51,0.1440677966101695,0.29220000059577744,0.0700210568605024,0.062172937819784835,0.13841550631226143,0.289673569192989,0.322276328738531,0.4173381213558487,-0.16268848034833772,0.6078431372549019,-0.12703371466370228
