security_id,ticker,issuer_id,company_name,country,region,sector,currency,industry,current_weight,current_market_value_usd,final_recommendation,final_recommendation_score,scorecard_score,portfolio_fit_score,regime_suitability_score,sentiment_alt_data_score,narrative_reframing_score,expected_total_return_12m,expected_dividend_return_12m,expected_volatility_12m,p5_return_12m,p50_return_12m,p95_return_12m,var_5_12m,cvar_5_12m,expected_shortfall_5_12m,dividend_cut_probability,large_drawdown_probability_12m,tail_risk_score,skewness_risk_score,forecast_uncertainty_score,liquidity_score,average_daily_value_usd,liquidity_observation_count,market_cap_usd,dividend_yield,free_cash_flow_yield,balance_sheet_strength_score,cashflow_quality_score,dividend_safety_score,regime_review_required_flag,regime_exclusion_flag,reframing_review_required_flag,reframing_exclusion_flag,alt_data_review_required_flag,alt_data_exclusion_flag,price_data_quality_score,price_data_exclusion_flag,sector_data_source,liquidity_data_source,market_cap_data_source,fundamentals_data_source,is_synthetic_data,is_synthetic_fundamentals,instrument_type,listing_status,risk_management_flags
002001.SHE,002001.SHE,NAME:zhejiangnhucoltd,Zhejiang Nhu Co Ltd,China,Mainland China,Healthcare,CNY,Drug Manufacturers - Specialty & Generic,0.0,0.0,Hold,64,64,76.10512554876551,68.49919585089846,82.20416666666668,81.44223886264008,0.35,0.032799999999999996,0.3631393656530387,-0.652198281710804,0.35,1.182319798992895,-0.31102645428732356,-0.4381252322658871,-0.4381252322658871,0.2269575407292591,0.3888802192520284,62.58931889512673,57.09158518373262,65.01736849935504,70.9700427960057,161451981.75180325,60,13896175229.986994,0.032799999999999996,0.07363061114558316,95.47870952241001,63.94253272537695,67.83344728542825,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
002027.SHE,002027.SHE,NAME:focusmediainformationtechnologycoltd,Focus Media Information Technology Co Ltd,China,Mainland China,Communication Services,CNY,Advertising Agencies,0.0,0.0,Avoid,64,64,91.17566890677655,68.52466625283532,61.10416666666667,81.44223886264008,0.35,0.1109,0.2666192545829213,-0.4388593176417763,0.35,0.9766858092186074,-0.14226491411204945,-0.23558165321607188,-0.23558165321607188,0.5686673854021149,0.3619663925031397,33.65452188801027,72.38590450278384,50.16849935065471,68.40228245363767,135328168.18020573,60,10972109750.502542,0.1109,0.09534526935468178,97.58153103428663,84.78086349947664,60.19274931011843,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_downside_skew;
002056.SHE,002056.SHE,NAME:hengdiangroupdmegcmagneticscoltd,Hengdian Group DMEGC Magnetics Co Ltd,China,Mainland China,Technology,CNY,Solar,0.0,0.0,Hold,64,64,75.07019146262019,62.89447799516911,48.77083333333333,86.71868425443364,0.35,0.0452,0.5365869996200923,-1.2523741963588741,0.35,1.628616386152275,-0.6396310460709155,-0.8274364959379478,-0.8274364959379478,0.3443430470972331,0.45314777948168883,100.0,70.82783093773818,100,76.10556348074181,224563211.42249024,60,5337739548.303181,0.0452,0.05084248000633877,97.63604840029517,55.137703797275414,64.17986172656839,False,False,True,False,True,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,alt_data_review;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
002142.SHE,002142.SHE,NAME:bankofningbocoltd,Bank of Ningbo Co Ltd,China,Mainland China,Financials,CNY,Banks - Regional,0.0,0.0,Avoid,64,64,88.27481298666243,82.96940401631024,56.77083333333333,73.3359878589597,0.35,0.0378,0.2306341199193484,-0.25158925941514476,0.35,0.8625180268666724,-0.06694921674691384,-0.14767115871868577,-0.14767115871868577,0.2513877198384682,0.3039982493351582,21.09587981695511,48.61298291458961,39.485205810681165,69.6148359486448,150570650.92822513,60,30726177661.10914,0.0378,1.1205151599185366,42.50713266761769,88.52033998662044,78.31282745234759,False,False,True,True,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;narrative_exclusion;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;
LOGN.SW,LOGN.SW,NAME:logitechinternationalsa,Logitech International S.A.,Switzerland,DACH,Technology,CHF,Computer Hardware,0.0,0.0,Watchlist,64,64,58.887075321111745,61.89985374379755,74.32916666666668,84.07541813822725,0.35,0.016,0.3220909958554887,-0.5323798492172949,0.35,1.0834870649808228,-0.23614901545429,-0.34888086400371104,-0.34888086400371104,0.2269575407292591,0.3861908703445361,49.84012342910158,56.781275694406574,57.26812709637357,58.63052781740371,82514631.88945056,60,14795363033.500202,0.016,0.06594261984588745,87.50607497186581,72.64921424454548,64.83308528388869,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
000963.SHE,000963.SHE,NAME:huadongmedicinecoltd,Huadong Medicine Co Ltd,China,Mainland China,Healthcare,CNY,Drug Manufacturers - Specialty & Generic,0.0,0.0,Hold,64,64,77.18091014220347,60.27378535857186,51.14583333333333,81.00001336983581,0.35,0.0334,0.3083403343034584,-0.49666745682100577,0.35,1.0521480223990138,-0.21148782232630825,-0.3194069393325187,-0.3194069393325187,0.24440198517370354,0.3849148078518356,45.629562761788385,57.573353953795845,54.89174939683664,59.415121255349504,85210568.03683339,60,7514607714.319499,0.0334,0.05273276938962958,96.22244706427597,55.395963193852026,68.71580817753767,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
002236.SHE,002236.SHE,NAME:zhejiangdahuatechnologycoltd,Zhejiang Dahua Technology Co Ltd,China,Mainland China,Industrials,CNY,Security & Protection Services,0.0,0.0,Hold,64,64,78.40403639555682,63.79994144173238,66.45416666666668,81.00001336983581,0.35,0.0326,0.30584282437135146,-0.47176737771433497,0.35,1.0409100571671475,-0.20482195156757266,-0.3118669400975457,-0.3118669400975457,0.2269575407292591,0.3532343320083523,44.5524200139351,52.97859819407767,53.61097676760019,63.83737517831669,105001225.68877852,60,8137396958.732411,0.0326,0.05896843262748528,93.9790544250195,54.37754037823302,71.00574261526145,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;
SAP.XETRA,SAP.XETRA,NAME:sapse,SAP SE,Germany,DACH,Technology,EUR,Software - Application,0.0,0.0,Avoid,64,64,53.58312201307367,63.185046807731425,64.97916666666667,90.2262276750101,0.331191806837461,0.0148,0.4084822970060277,-0.8387457498259807,0.331191806837461,1.2845734392462407,-0.4166887246113991,-0.5596575285635088,-0.5596575285635088,0.2675130962848147,0.42581523620749706,79.9510755090727,63.537078593124285,75.25280214447656,92.36804564907276,601373031.7950354,60,231784931973.88956,0.0148,0.04191541157246962,95.33883433738724,65.86193768053546,59.27335566423367,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
002352.SHE,002352.SHE,NAME:sfholdingcoltd,S.F. Holding Co. Ltd,China,Mainland China,Industrials,CNY,Integrated Freight & Logistics,0.0,0.0,Hold,64,64,78.33805922009319,68.93303321979793,55.47916666666667,71.77379906466153,0.35,0.0264,0.2033399654211385,-0.18562783381209758,0.35,0.8019009917552408,-0.01852490809101387,-0.08969389598841233,-0.08969389598841233,0.23995754072925912,0.337176081440741,12.813413712630334,51.82572312858406,34.999123874002976,64.69329529243937,112029092.85207519,60,25915624963.9352,0.0264,0.10332327968980196,77.65098671662786,59.52774257399105,61.47159684971821,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;
002379.SHE,002379.SHE,NAME:shandonghongchuangaluminumindustryholdingcoltd,Shandong Hongchuang Aluminum Industry Holding Co Ltd,China,Mainland China,Materials,CNY,Aluminum,0.0,0.0,Avoid,64,64,65.95259472703333,67.23787113327319,30.145833333333332,71.77379906466153,0.31278643834092296,0.013300000000000001,0.529333175989815,-1.2387402957311793,0.31278643834092296,1.5625511981894467,-0.6602857780997593,-0.8455523896961945,-0.8455523896961945,0.25240198517370355,0.46755790827922117,100.0,67.5398655415711,99.28089739212726,68.68758915834522,142527665.59063497,60,38059431912.02554,0.013300000000000001,0.07269455683658503,89.92501124810138,53.50232252673403,66.82799129579993,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
002415.SHE,002415.SHE,NAME:hangzhouhikvisiondigitaltechnologycoltd,Hangzhou Hikvision Digital Technology Co Ltd,China,Mainland China,Technology,CNY,Computer Hardware,0.0,0.0,Hold,64,64,79.69840116304815,67.15079017429723,23.270833333333332,71.77379906466153,0.35,0.030699999999999998,0.28071702212474037,-0.40294881402686,0.35,0.9833897693566854,-0.15910480542910932,-0.2573557631727684,-0.2573557631727684,0.2879575407292591,0.3232213139301584,36.76510902468121,52.80017303120915,49.133386849011984,90.01426533523538,494957623.8145915,60,50446349561.31016,0.030699999999999998,0.06386544346652036,98.18933106951788,72.93222073224409,54.36194787928413,False,False,True,False,True,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,alt_data_review;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;
2648.HK,2648.HK,NAME:anjoyfoodsgroupcoltd,"Anjoy Foods Group Co., Ltd.",Hong Kong,Hong Kong,Consumer Staples,HKD,Packaged Foods,0.0,0.0,Avoid,64,64,72.1304833157216,54.14103228662243,50.4375,86.28947834408092,0.35,0.04650000000000001,0.3848069313210294,-0.7491305345896634,0.35,1.2455778850857253,-0.35454137037382705,-0.4892237963361873,-0.4892237963361873,0.27862420739592575,0.42097263847475047,69.88911376231248,63.57660791455952,70.69469291959942,9.4151212553495,4943057.412244379,60,2995927178.951392,0.04650000000000001,0.07146629875041349,97.16959386127292,64.29320609787973,81.06934433634535,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,yahoo_finance_timeseries,False,False,Equity,Active,liquidity_stress;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
EVO.ST,EVO.ST,NAME:evolutionabpubl,Evolution AB (publ),Sweden,EU ex-DACH,Consumer Discretionary,SEK,Gambling,0.0,0.0,Hold,64,64,82.67951934286647,74.4735540797744,72.52083333333334,84.07541813822725,0.35,0.050499999999999996,0.2919911027154067,-0.44713539044827855,0.35,1.0124061350332938,-0.18141262841858785,-0.2836095143689802,-0.2836095143689802,0.23640198517370353,0.3827547857348947,40.515644909854316,56.89335140184111,51.72778082729247,53.067047075606276,57790108.19770016,60,14356952905.689903,0.050499999999999996,0.09007564747868181,98.70871177512784,73.90352250473693,92.47385942499227,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
000933.SHE,000933.SHE,NAME:henanshenhuocoalpowercoltd,Henan Shenhuo Coal & Power Co Ltd,China,Mainland China,Materials,CNY,Aluminum,0.0,0.0,Hold,64,64,75.17263752303904,72.45516404709052,53.35416666666667,86.28947834408092,0.35,0.0304,0.4912899439400213,-1.0839781121763865,0.35,1.5089621526347643,-0.5520038549729,-0.7239553353519075,-0.7239553353519075,0.2755130962848147,0.44668790211823556,100.0,66.37623235205568,91.89669726742306,78.10271041369472,249999664.51016906,60,8918763325.056166,0.0304,0.1311084317641467,88.5299222756146,72.46131487006292,55.2621560913408,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
R6C0.XETRA,R6C0.XETRA,NAME:shellplc,Shell PLC,Germany,DACH,Energy,EUR,Oil & Gas Integrated,0.0,0.0,Avoid,64,64,75.6720160050189,54.392057221148036,67.7875,81.00001336983581,0.35,0.0358,0.22361200258858985,-0.23951138786858062,0.35,0.8480044988372208,-0.0551336680293516,-0.13339786893535804,-0.13339786893535804,0.23362420739592576,0.33642291707921196,19.056838419336863,51.397793907382,38.542776927950165,2.1398002853067046,2576479.1697519966,60,243972674906.8705,0.0358,0.09802737134037343,69.22999347406474,72.74742508389735,75.46905283075107,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,yahoo_finance_timeseries,False,False,Equity,Active,liquidity_stress;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;
IAG.LSE,IAG.LSE,NAME:internationalconsolidatedairlinesgroupsa,International Consolidated Airlines Group S.A,United Kingdom,UK,Industrials,GBX,Airlines,0.0,0.0,Avoid,64,64,68.31881793259265,66.62537439628206,72.52083333333334,62.31520509938785,0.35,0.0192,0.3640966313108982,-0.6614327622594668,0.35,1.1859812289032323,-0.31373404747277067,-0.44116786843158506,-0.44116786843158506,0.20874048254231742,0.4113755751312906,63.02398120451216,58.70628465204294,65.47441396064909,64.33666191155493,110717151.07170434,60,25888122523.098225,0.0192,0.14026837647114682,61.54969099994841,70.89301541113907,49.26385755774902,False,False,True,True,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;narrative_exclusion;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
000425.SHE,000425.SHE,NAME:xcmgconstructionmachinerycoltd,XCMG Construction Machinery Co Ltd,China,Mainland China,Industrials,CNY,Farm & Heavy Construction Machinery,0.0,0.0,Hold,64,64,70.50942155960816,74.32233209897669,61.10416666666667,81.00001336983581,0.35,0.023799999999999998,0.41374381704822394,-0.8215468135355662,0.35,1.3113601403147166,-0.40587630673289854,-0.550686642699777,-0.550686642699777,0.23195754072925912,0.4217766309149294,78.66952038568242,61.156555760221174,75.5926032302316,71.89728958630528,173570606.95282015,60,14367247922.431122,0.023799999999999998,0.1033132640996361,61.80567723004509,61.78200357505454,70.76606807166358,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
BREE.LSE,BREE.LSE,NAME:breedongroupplc,Breedon Group PLC,United Kingdom,UK,Materials,GBX,Building Materials,0.0,0.0,Avoid,64,64,83.14893831827746,55.23420465083115,76.95416666666668,73.98492652868289,0.35,0.0443,0.2961499098214481,-0.4585215161829056,0.35,1.0219323039088852,-0.1889777476062412,-0.29263021604374806,-0.29263021604374806,0.2269575407292591,0.38688220038654647,41.8043165776783,56.861044545407765,52.468935890925366,11.911554921540656,5623399.63788375,60,1595119354.5810368,0.0443,0.08959398778500503,55.25201497471243,68.3070473811312,72.92307911242162,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,yahoo_finance_timeseries,False,False,Equity,Active,liquidity_stress;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
0728.HK,0728.HK,NAME:chinatelecom,China Telecom,Hong Kong,Hong Kong,Communication Services,HKD,Telecom Services,0.0,0.0,Buy,64,64,92.98379177888766,67.30917061015761,76.95416666666668,85.54950311424149,0.35,0.0666,0.21980320031380438,-0.23657528311219034,0.35,0.8422555398905619,-0.0488815243490186,-0.12581264445885013,-0.12581264445885013,0.29633531850703687,0.3262126725963093,17.97323492269288,53.59644091149152,38.23496857590333,48.14550641940086,44845360.439574435,60,52524642799.00618,0.0666,0.14664259400917684,91.76156137675963,72.01416775733303,64.31110086700826,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,eastmoney_hk_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;
000651.SHE,000651.SHE,NAME:greeelectricappliancesincofzhuhai,Gree Electric Appliances Inc of Zhuhai,China,Mainland China,Consumer Discretionary,CNY,"Furnishings, Fixtures & Appliances",0.0,0.0,Hold,64,64,94.02835390359014,76.81948931702127,26.270833333333332,71.77379906466153,0.35,0.0745,0.16656661145035848,-0.08866580019294912,0.35,0.7200691943458526,0.04818456056339576,-0.010113753444229698,-0.010113753444229698,0.35232196028481466,0.2849444603008673,1.4448219206042425,51.849389434667025,28.66247092974053,80.31383737517832,286498076.16471565,60,33199770320.444603,0.0745,0.1995853370551916,89.58245332875389,85.1570938682985,59.630984353910385,False,False,True,False,True,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,alt_data_review;narrative_review;ml_dividend_cut_risk;
000708.SHE,000708.SHE,NAME:citicpacificspecialsteelgroupcoltd,CITIC Pacific Special Steel Group Co Ltd,China,Mainland China,Materials,CNY,Steel,0.0,0.0,Avoid,64,64,84.23433509793205,63.118575590284216,77.1875,62.90499936549489,0.35,0.0458,0.29976528660578594,-0.47015398090399285,0.35,1.0306785216792715,-0.1957834432409421,-0.30070129355296715,-0.30070129355296715,0.2176293714312063,0.3951826773483019,42.957327650423885,57.31650584802286,53.19117914544333,42.51069900142653,32287234.78627173,60,10361983984.864609,0.0458,0.1985109531993397,63.42568090789892,77.75003641327734,53.10218662640814,False,False,True,True,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;narrative_exclusion;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
OMV.VI,OMV.VI,NAME:omvaktiengesellschaft,OMV Aktiengesellschaft,Austria,DACH,Energy,EUR,Oil & Gas Integrated,0.0,0.0,Avoid,64,64,83.09988882992725,57.624863912118585,66.45416666666668,90.2262276750101,0.35,0.0495,0.2267805733641515,-0.23786823946921976,0.35,0.8524664991833177,-0.05967015566690437,-0.13904335634435738,-0.13904335634435738,0.23342867050703686,0.30310308901396493,19.863336620622484,47.54266945199024,38.642680187391335,39.1583452211127,26727362.185438763,60,23537278272.06343,0.0495,0.06698785396173423,78.72723204485115,59.15814542502084,68.80998411410283,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,yahoo_finance_timeseries,False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;
0696.HK,0696.HK,NAME:travelskytechnologyltd,TravelSky Technology Ltd,Hong Kong,Hong Kong,Technology,HKD,Information Technology Services,0.0,0.0,Avoid,64,64,79.97870663145028,54.04222483095898,46.9375,86.71868425443364,0.35,0.038,0.2660856595462392,-0.3830130582216452,0.35,0.9549963360189522,-0.13517852571387484,-0.22830850655505855,-0.22830850655505855,0.2932908740625924,0.3760986088756315,32.61550093643694,59.18857885825093,47.42054643995112,9.914407988587731,5011052.264126903,60,3118779780.0853667,0.038,0.09897433852528133,94.60257290026453,69.30991657673478,67.23496884655489,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"eastmoney_hk_financials,yahoo_finance_timeseries",False,False,Equity,Active,liquidity_stress;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_downside_skew;
BEZ.LSE,BEZ.LSE,NAME:beazleyplc,Beazley plc,United Kingdom,UK,Financials,GBX,Insurance - Specialty,0.0,0.0,Hold,64,64,72.16409523696504,67.8003546640192,68.52083333333333,81.00001336983581,0.35,0.0194,0.483204600723687,-1.040971156281024,0.35,1.4847599206789615,-0.5343220139869052,-0.7034436242401956,-0.7034436242401956,0.28694327539402376,0.413449575044457,100.0,63.15651194942323,89.51472862997831,53.92296718972895,61590235.48206725,60,10241787917.032776,0.0194,0.12184396026446312,42.50713266761769,83.3193994769141,64.04340175046858,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
STR.VI,STR.VI,NAME:strabagse,Strabag SE,Austria,DACH,Industrials,EUR,Engineering & Construction,0.0,0.0,Avoid,64,64,68.08770710330094,55.38042542071011,48.77083333333333,71.77379906466153,0.35,0.0334,0.35909636974401327,-0.6704681820154742,0.35,1.1820928428003896,-0.3073196716805915,-0.4330034010909961,-0.4330034010909961,0.2719575407292591,0.42190443196752364,61.85762872728516,63.32514818936666,65.65683057852075,6.847360912981455,4306912.657636618,60,11323197211.241613,0.0334,0.11597329697257848,95.97282097257192,67.01905834781658,69.76432940663456,False,False,True,False,True,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,yahoo_finance_timeseries,False,False,Equity,Active,liquidity_stress;alt_data_review;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
000807.SHE,000807.SHE,NAME:yunnanaluminiumcoltd,Yunnan Aluminium Co Ltd,China,Mainland China,Materials,CNY,Aluminum,0.0,0.0,Avoid,64,64,73.36022668138426,75.51828022473812,55.47916666666667,78.9480181865153,0.35,0.0262,0.5083955296812039,-1.122103214453487,0.35,1.5447656760498867,-0.582142529944574,-0.7600809653329954,-0.7600809653329954,0.23995754072925912,0.4507522730088106,100.0,64.93066830951517,94.51681028230182,83.80884450784593,347066299.38808084,60,13906480614.875252,0.0262,0.08312088410175937,98.35521890513837,63.11522716467661,72.1757262585752,False,False,True,True,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;narrative_exclusion;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
AUTO.LSE,AUTO.LSE,NAME:autotradergroupplc,Auto Trader Group plc,United Kingdom,UK,Communication Services,GBX,Internet Content & Information,0.0,0.0,Avoid,64,64,73.91320365351284,61.33913080688702,52.77083333333333,81.26675397516608,0.35,0.0223,0.2781068053534164,-0.41923029273068246,0.35,0.9835387182396459,-0.15745179574534207,-0.2547891776190378,-0.2547891776190378,0.2719575407292591,0.3923116870032186,36.39845394557683,59.910600693485314,49.71569954260073,49.71469329529244,48434840.876534335,60,5361297909.843704,0.0223,0.07442638667375229,91.14232233073123,81.14304261762516,65.02437617944895,False,False,True,True,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,yahoo_finance_timeseries,False,False,Equity,Active,narrative_review;narrative_exclusion;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
000858.SHE,000858.SHE,NAME:wuliangyeyibincoltd,Wuliangye Yibin Co Ltd,China,Mainland China,Consumer Staples,CNY,Beverages - Wineries & Distilleries,0.0,0.0,Avoid,64,64,80.4368397588744,75.30699196816634,28.8125,83.2973760420765,0.35,0.0692,0.2281436943331358,-0.3082787626763108,0.35,0.8791085664094409,-0.06939916073085212,-0.14924945374744963,-0.14924945374744963,0.5412908740625926,0.33922295577731165,21.321350535349946,68.28754196229093,42.0823323240401,86.23395149786019,406306110.65389615,60,43092641948.681564,0.0692,0.09549352614490508,90.03450687615003,84.43655957785657,64.21520835412517,False,False,True,False,True,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,alt_data_review;narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_downside_skew;
VH2.XETRA,VH2.XETRA,NAME:friedrichvorwerkgroupse,Friedrich Vorwerk Group SE,Germany,DACH,Industrials,EUR,Engineering & Construction,0.0,0.0,Avoid,64,64,51.74631787325708,49.75615012106344,82.20416666666668,73.98492652868289,0.35,0.0105,0.5270454466210358,-1.202429008252639,0.35,1.5956778532279188,-0.6203027151896822,-0.8047686215070446,-0.8047686215070446,0.2269575407292591,0.49106198454660155,100.0,68.88178887156796,99.16803046371218,10.413694721825962,5121325.571592942,60,1542475023.0687735,0.0105,0.0904389011022398,99.40037756920219,69.7391750383397,58.27006820813316,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,yahoo_finance_timeseries,False,False,Equity,Active,liquidity_stress;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
