security_id,ticker,issuer_id,company_name,country,region,sector,currency,industry,current_weight,current_market_value_usd,final_recommendation,final_recommendation_score,scorecard_score,portfolio_fit_score,regime_suitability_score,sentiment_alt_data_score,narrative_reframing_score,expected_total_return_12m,expected_dividend_return_12m,expected_volatility_12m,p5_return_12m,p50_return_12m,p95_return_12m,var_5_12m,cvar_5_12m,expected_shortfall_5_12m,dividend_cut_probability,large_drawdown_probability_12m,tail_risk_score,skewness_risk_score,forecast_uncertainty_score,liquidity_score,average_daily_value_usd,liquidity_observation_count,market_cap_usd,dividend_yield,free_cash_flow_yield,balance_sheet_strength_score,cashflow_quality_score,dividend_safety_score,regime_review_required_flag,regime_exclusion_flag,reframing_review_required_flag,reframing_exclusion_flag,alt_data_review_required_flag,alt_data_exclusion_flag,price_data_quality_score,price_data_exclusion_flag,sector_data_source,liquidity_data_source,market_cap_data_source,fundamentals_data_source,is_synthetic_data,is_synthetic_fundamentals,instrument_type,listing_status,risk_management_flags,target_weight,portfolio_method,eligible_for_optimisation,fallback_eligibility_used,optimisation_feasible,optimisation_status,eligible_security_count,candidate_security_count,unconstrained_turnover,projected_turnover,turnover_constraint_applied,no_trade_band_applied,retention_eligible,turnover_constraint_skipped_for_hard_exit,turnover_constraint_skipped_for_infeasible_current
SREN.SW,SREN.SW,NAME:swissreag,Swiss Re AG,Switzerland,DACH,Financials,CHF,Insurance - Reinsurance,0.0,0.0,Watchlist,59.05133735263043,59.05133735263043,80.36548172430534,63.77130444818963,55.47916666666667,81.00001336983581,0.35,0.045899999999999996,0.21548664997335762,-0.21394722854257697,0.35,0.8286865323276018,-0.03991936952774039,-0.11533969701841555,-0.11533969701841555,0.25494115019254465,0.3128185894315307,16.477099574059366,49.822053021698245,36.947539656399464,70.91945830363507,158702746.294415,60,48966158181.6624,0.045899999999999996,0.06267594015879577,42.50712758374911,52.670089695603,61.90029557236545,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
BDX.US,BDX.US,NAME:bectondickinsonandcompany,Becton Dickinson and Company,United States,US,Healthcare,USD,Medical Instruments & Supplies,0.0,0.0,Watchlist,59.05041763702705,59.05041763702705,80.84950594534646,64.2350757162716,56.77083333333333,71.77379906466153,0.18481554115187857,0.0246,0.2699320419780387,-0.5498831240762182,0.18481554115187857,0.7970750602348166,-0.3059439890289304,-0.40042020372124393,-0.40042020372124393,0.3363684681982433,0.3278260190047288,57.202886245891996,55.93822740352795,47.73180458765173,89.09479686386315,462145794.27,60,48789942272.0,0.0246,0.054744889532957225,37.09769241732703,68.6438798352805,53.13473420207525,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,finnhub_reported,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
GEBN.SW,GEBN.SW,NAME:geberitag,Geberit AG,Switzerland,DACH,Industrials,CHF,Building Products & Equipment,0.0,0.0,Watchlist,59.03190279495854,59.03190279495854,70.57398908047799,46.97905245683434,77.1875,90.2262276750101,0.1803725767201583,0.022799999999999997,0.2042329391936711,-0.35468226562329286,0.1803725767201583,0.6340849509650748,-0.18925608540123964,-0.2607376141190245,-0.2607376141190245,0.2823109360267096,0.30287796005364187,37.24823058843207,50.14881502301227,35.03868502719163,53.95580898075553,59831980.024724305,60,22649484770.076252,0.022799999999999997,0.0381559553367403,83.83552506140187,69.57189272107979,49.48907564797594,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
RIO.LSE,RIO.LSE,NAME:riotintoplc,Rio Tinto PLC,United Kingdom,UK,Materials,GBX,Other Industrial Metals & Mining,0.0,0.0,Watchlist,58.860808107239286,58.860808107239286,85.3901404295064,49.30061556951661,56.77083333333333,86.28947834408092,0.3330475432191501,0.0467,0.2709669628447454,-0.4054782704061225,0.3330475432191501,0.9480169221717037,-0.15970137564931297,-0.25453981264497383,-0.25453981264497383,0.3373896191183573,0.3296176333489655,36.362830377853406,56.19993718509986,47.96345483842619,80.04276550249465,279953749.07473975,60,162096890635.56726,0.0467,0.027742666638253637,75.51099666116335,52.947756435633714,42.31496516450832,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
ABI.BR,ABI.BR,NAME:anheuserbuschinbevsanv,Anheuser Busch Inbev SA NV,Belgium,EU ex-DACH,Consumer Staples,EUR,Beverages - Brewers,0.0,0.0,Watchlist,58.80364850845194,58.80364850845194,59.975367622787104,62.574029135063185,48.77083333333333,83.2973760420765,0.35,0.015600000000000001,0.22887107403381457,-0.2505194902741533,0.35,0.8599906598159984,-0.06406164343846976,-0.14416651935030486,-0.14416651935030486,0.2836591646837437,0.297954842298298,20.59521705004355,49.65335990200519,39.35285749335988,71.27583749109053,161472646.6091751,60,164562339895.87726,0.015600000000000001,0.06822338578257703,44.14812033814959,76.9565064302464,54.325145863952045,False,False,True,False,True,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,alt_data_review;narrative_review;ml_downside_tail_risk;ml_asymmetric_downside;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
HLN.LSE,HLN.LSE,NAME:haleonplc,Haleon PLC,United Kingdom,UK,Healthcare,GBX,Drug Manufacturers - Specialty & Generic,0.0,0.0,Watchlist,58.798014150676714,58.798014150676714,75.73394430785356,56.92275065666657,52.77083333333333,86.28947834408092,0.30099680307031235,0.02,0.22726341979510878,-0.2976463268500053,0.30099680307031235,0.8077832203305111,-0.11049679212981106,-0.19003898905809913,-0.19003898905809913,0.27195540536004287,0.312489427112807,27.148427008299876,50.70022495548003,39.17281749798749,65.57377049180327,114989314.48198739,60,43455864014.697655,0.02,0.06903773801319496,53.01421280833968,78.46021825982018,42.28208771266309,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,yahoo_finance_timeseries,False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
USB.US,USB.US,NAME:usbancorp,U.S. Bancorp,United States,US,Financials,USD,Banks - Regional,0.0,0.0,Hold,58.710416609496875,58.710416609496875,87.60531004989309,76.45848445372314,23.270833333333332,71.77379906466153,0.24179377217728854,0.032400000000000005,0.22679488140698922,-0.3585016460335299,0.24179377217728854,0.748794476209893,-0.16907321813379905,-0.24845142662624528,-0.24845142662624528,0.3029411501925447,0.30471955398316536,35.49306094660647,51.47216431611765,39.23896282988316,91.66072701354241,573371008.38,60,99398860800.0,0.032400000000000005,0.0801820054662035,42.50712758374911,74.28914280585583,69.60849951852879,False,False,True,False,True,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,finnhub_reported,yahoo_finance_timeseries",False,False,Equity,Active,alt_data_review;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
TSCO.LSE,TSCO.LSE,NAME:tescoplc,Tesco PLC,United Kingdom,UK,Consumer Staples,GBX,Grocery Stores,0.0,0.0,Watchlist,58.69670122599846,58.69670122599846,72.83719581881459,68.7047426177076,33.4375,84.07541813822725,0.18100793414180122,0.0302,0.22580035617837316,-0.4061511187768481,0.18100793414180122,0.6820057862971509,-0.2270494740394532,-0.3060795987018838,-0.3060795987018838,0.24947396794505167,0.30049804388471424,43.72565695741197,48.10606487604674,38.56073140107391,65.28866714183891,112555115.56434222,60,39231163980.0836,0.0302,0.07712642634496389,45.2407187074956,56.872871835166244,71.41381507513239,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
UNP.US,UNP.US,NAME:unionpacificcorporation,Union Pacific Corporation,United States,US,Industrials,USD,Railroads,0.0,0.0,Watchlist,58.507100436392626,58.507100436392626,79.57539972965802,59.60292036519971,55.47916666666667,71.77379906466153,0.04612723513494431,0.0192,0.2224456871598636,-0.5289271360653255,0.04612723513494431,0.5385093682109724,-0.35553341758855256,-0.4333894080945048,-0.4333894080945048,0.24449116426911782,0.2929407185071192,61.912772584929264,46.96576098069701,37.826467981931785,95.72344975053457,882784778.58,60,175478030336.0,0.0192,0.03133725623356201,47.732120545462536,66.07631519858198,56.099984263059156,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,finnhub_reported,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
SEB-A.ST,SEB-A.ST,NAME:skandinaviskaenskildabankenabpubl,Skandinaviska Enskilda Banken AB (publ),Sweden,EU ex-DACH,Financials,SEK,Banks - Regional,0.0,0.0,Hold,58.469988708689925,58.469988708689925,88.08902953000249,65.78576638432688,68.97916666666667,81.00001336983581,0.35,0.0381,0.1901467817454433,-0.1389839311943552,0.35,0.7688241534797349,0.006688799165011805,-0.05986257444589335,-0.05986257444589335,0.24694115019254465,0.29086036891064676,8.551796349413337,46.85764296159625,32.16975746200905,52.102637205987165,54827271.472250536,60,44936874150.117874,0.0381,0.07778423890047793,42.50712758374911,70.94543980408986,74.16236684087283,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,yahoo_finance_timeseries,False,False,Equity,Active,narrative_review;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
TGT.US,TGT.US,NAME:targetcorporation,Target Corporation,United States,US,Consumer Staples,USD,Discount Stores,0.0,0.0,Watchlist,58.38322500722612,58.38322500722612,72.59513094169594,63.60191793406479,48.77083333333333,86.71868425443364,0.18930092409854038,0.031400000000000004,0.3072477818240468,-0.6390733475116659,0.18930092409854038,0.8852716507126164,-0.36812087875014066,-0.47565760238855703,-0.47565760238855703,0.2747230828435506,0.3329909976068371,67.95108605550814,53.21481956928778,54.01781467820559,94.08410548823949,717237679.12,60,66802429952.0,0.031400000000000004,0.0424385759924759,61.01968664021478,48.846801048538445,58.38201987881661,False,False,True,False,True,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,finnhub_reported,yahoo_finance_timeseries",False,False,Equity,Active,alt_data_review;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
AMGN.US,AMGN.US,NAME:amgeninc,Amgen Inc,United States,US,Healthcare,USD,Drug Manufacturers - General,0.0,0.0,Watchlist,58.19139266515642,58.19139266515642,80.91401057827589,61.79624842769569,76.95416666666668,85.54950311424149,0.07809549687577885,0.024700000000000003,0.27341696147764555,-0.6469109734419336,0.07809549687577885,0.6920604877564585,-0.41691834703649544,-0.5126142835536713,-0.5126142835536713,0.27730237915378725,0.30903980443874823,73.23061193623876,50.590105543521034,47.44878117137297,97.22024233784748,1114263796.8,60,219023851520.0,0.024700000000000003,0.03698227359160632,30.107819818191345,67.39497342945369,56.02308633348344,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,finnhub_reported,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
ELE.MC,ELE.MC,NAME:endesasa,Endesa SA,Spain,EU ex-DACH,Utilities,EUR,Utilities - Regulated Electric,0.0,0.0,Watchlist,58.09042782844931,58.09042782844931,80.4841783393314,50.58984491870093,82.20416666666668,84.07541813822725,0.35,0.038,0.19896884512610513,-0.1581736653525887,0.35,0.7874183612946759,-0.008835546675525108,-0.0784746424696619,-0.0784746424696619,0.22695540536004288,0.2862246738652412,11.210663209951703,45.2465995807609,33.508697123107154,45.54526015680685,38649938.813638486,60,49320200991.10286,0.038,0.05165104383487416,58.025798954549636,60.32082874731664,54.18501663972593,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
600000.SHG,600000.SHG,NAME:shanghaipudongdevelopmentbankcoltd,Shanghai Pudong Development Bank Co Ltd,China,Mainland China,Financials,CNY,Banks - Regional,0.0,0.0,Hold,58.01541775420492,58.01541775420492,86.80320156300638,75.17610308853534,34.60416666666667,86.71868425443364,0.35,0.0452,0.23153913045231908,-0.2727536712378733,0.35,0.8704026916053113,-0.07067394532371107,-0.15171264098202275,-0.15171264098202275,0.29049670574810027,0.3412263842048042,21.67323442600325,55.014405410067425,40.50973278897399,64.14825374198146,104157567.63465309,60,45339179529.38394,0.0452,1.161358159900871,42.50712758374911,85.05955664335082,60.588682686518865,False,False,True,False,False,False,100.0,False,yahoo_finance,observed_price_volume_fx,yahoo_finance,"bloomberg_database_as_of,eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_downside_skew;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
UBS.US,UBS.US,NAME:ubsgroupag,UBS Group AG,United States,US,Financials,USD,Banks - Diversified,0.0,0.0,Hold,57.617686382315775,57.617686382315775,80.51942266571632,69.42262610147517,55.4375,90.2262276750101,0.35,0.020499999999999997,0.2619560454748544,-0.3522173156097802,0.35,0.9398506109940129,-0.12526586617438096,-0.21695048209058,-0.21695048209058,0.2883367057481002,0.327261723296993,30.992926012939996,53.28679068993535,45.78667289376175,64.64718460441911,108219437.56,60,173199212544.0,0.020499999999999997,0.11252360627822694,42.50712758374911,75.75895689968976,60.971274657101475,False,False,True,False,True,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,yahoo_finance_timeseries,False,False,Equity,Active,alt_data_review;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
OR.PA,OR.PA,NAME:loralsa,LOréal S.A.,France,EU ex-DACH,Consumer Staples,EUR,Household & Personal Products,0.20859200397318103,16800.0,Watchlist,57.54818541262425,57.54818541262425,56.10659574068906,53.864554250290674,30.145833333333332,81.44223886264008,-0.017505721768666528,0.018500000000000003,0.2558188243646443,-0.6913810463554518,-0.017505721768666528,0.5542584385276642,-0.4804549558484733,-0.5699915443760988,-0.5699915443760988,0.2523998498044873,0.3151580222922775,81.42736348229982,49.95514833088903,44.14140035795985,72.9864575908767,181661815.82574818,60,237468834813.9119,0.018500000000000003,0.03481008202077095,92.99507023890962,63.678701751245754,56.841400291534086,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;,0.0,score_weighted,False,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
BVI.PA,BVI.PA,NAME:bureauveritassa,Bureau Veritas SA,France,EU ex-DACH,Industrials,EUR,Consulting Services,0.0,0.0,Watchlist,57.54565237858586,57.54565237858586,70.1887889762634,54.793844734051696,55.47916666666667,86.71868425443364,0.22515856524254516,0.0323,0.23349713823961235,-0.40449200454422407,0.22515856524254516,0.751341408513453,-0.19902241010388952,-0.28074640848775384,-0.28074640848775384,0.3421242942489318,0.31704102824030905,40.106629783964834,55.00373448728582,40.95896609898613,42.69422665716322,31813416.468256228,60,14382987042.754128,0.0323,0.06899211280185266,60.79099438952486,71.88440570442762,55.88181277237457,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
DB1.XETRA,DB1.XETRA,NAME:deutschebrseag,Deutsche Börse AG,Germany,DACH,Financials,EUR,Financial Data & Stock Exchanges,0.0,0.0,Watchlist,57.52777855305981,57.52777855305981,67.3176305837238,58.09023705344144,56.77083333333333,73.98492652868289,0.14306325335753853,0.015600000000000001,0.2273363712770693,-0.45548839843889877,0.14306325335753853,0.6496140220138947,-0.268612259335547,-0.34817998928252125,-0.34817998928252125,0.2513855946369891,0.32298305166941943,49.73999846893161,50.803422596155485,39.16122519376829,65.35994297933001,112647516.88862054,60,55535691195.13335,0.015600000000000001,0.05050515398024204,42.50712758374911,72.88387925587526,59.913659680232854,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
ACA.PA,ACA.PA,NAME:creditagricolesa,Credit Agricole SA,France,EU ex-DACH,Financials,EUR,Banks - Regional,0.0,0.0,Watchlist,57.522616515437655,57.522616515437655,80.84040278901449,73.88244855957173,61.10416666666667,83.2973760420765,0.35,0.0584,0.2194093533261985,-0.22146668067030417,0.35,0.8367163746838715,-0.046687989039193634,-0.1234812627033631,-0.1234812627033631,0.24694115019254465,0.3068860792391896,17.64018038619473,48.70676338412043,37.49855593473005,65.71632216678546,115443110.35987286,60,66916296146.09084,0.0584,0.3086749706945353,42.50712758374911,81.17861151544273,60.39522518904212,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
HEIA.AS,HEIA.AS,NAME:heineken,Heineken,Netherlands,EU ex-DACH,Consumer Staples,EUR,Beverages - Brewers,0.0,0.0,Watchlist,57.519595415667844,57.519595415667844,61.47654101033278,57.861940719300385,72.52083333333334,84.07541813822725,0.3326221670004861,0.0242,0.20867811819119572,-0.2071110118143762,0.3326221670004861,0.7938679624291167,-0.044358358529168085,-0.11739569989608659,-0.11739569989608659,0.23867774517473805,0.30113559758804476,16.770814270869515,47.5982936926449,35.471429886575926,58.303635067712044,77558927.33051571,60,49214941802.89584,0.0242,0.061213207812072276,48.86105231487464,67.31498935882084,56.827823702634035,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
BIRG.IR,BIRG.IR,NAME:bankofirelandgroupplc,Bank of Ireland Group PLC,Ireland,EU ex-DACH,Financials,EUR,Banks - Regional,0.0,0.0,Watchlist,56.91461501134228,56.91461501134228,80.27243197688588,70.07318187861068,46.9375,81.00001336983581,0.35,0.0446,0.2624127475651185,-0.3574408511898822,0.35,0.9423735018633275,-0.12648141491010367,-0.21832587655789515,-0.21832587655789515,0.308274483525878,0.327042740400351,31.189410936842165,54.33509608220316,46.061180980087606,49.109052031361365,45963404.30161425,60,20298225155.78542,0.0446,0.2003347022980178,42.50712758374911,81.09191315882667,67.02509759839286,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_downside_skew;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
AI.PA,AI.PA,NAME:airliquidesa,Air Liquide SA,France,EU ex-DACH,Materials,EUR,Specialty Chemicals,0.0,0.0,Watchlist,56.86234575181481,56.86234575181481,70.53569858374009,50.19280932059206,48.77083333333333,86.28947834408092,0.028848550286026654,0.0194,0.17704702825751045,-0.4253679299048322,0.028848550286026654,0.4183070017733544,-0.29071543479239165,-0.3526818946825203,-0.3526818946825203,0.27195540536004287,0.2761835199490615,50.38312781178862,46.511081821201714,29.897087707263672,73.20028510334996,184885517.68605962,60,125853966357.18436,0.0194,0.02453344218911734,78.99121367674077,58.940497608450585,53.50883102900046,False,False,True,False,True,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,alt_data_review;narrative_review;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
ALFA.ST,ALFA.ST,NAME:alfalavalab,Alfa Laval AB,Sweden,EU ex-DACH,Industrials,SEK,Specialty Industrial Machinery,0.0,0.0,Watchlist,56.63163984325721,56.63163984325721,75.01724465524143,43.64711003600412,68.97916666666667,90.2262276750101,0.009157666248163138,0.0159,0.21708551371212392,-0.550000451454362,0.009157666248163138,0.488703811011729,-0.382680808482168,-0.4586607382814114,-0.4586607382814114,0.2346662726189011,0.2929502840371309,65.5229626116302,46.43783206837901,36.8082910500685,42.62295081967213,31729452.52581406,60,24296542465.17805,0.0159,0.028049224430059687,84.63577630749812,48.87047197547574,58.02239157013295,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
ASSA-B.ST,ASSA-B.ST,NAME:assaabloyabpubl,ASSA ABLOY AB (publ),Sweden,EU ex-DACH,Industrials,SEK,Security & Protection Services,0.0,0.0,Watchlist,56.5595411318234,56.5595411318234,75.39678848988147,55.47583233563998,24.020833333333332,90.2262276750101,-0.09902301854739731,0.0175,0.21344732321246704,-0.6571935792921895,-0.09902301854739731,0.3752850718354168,-0.48512602822788053,-0.559832591352244,-0.559832591352244,0.2799554053600429,0.29798473802508585,79.97608447889199,49.45737621458914,36.58767569072887,56.59301496792587,70991774.76141945,60,42024183279.28596,0.0175,0.046457014757556515,57.24735219239917,65.96069442787437,63.16585432624559,False,False,True,False,True,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,yahoo_finance_timeseries,False,False,Equity,Active,alt_data_review;narrative_review;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
KRZ.IR,KRZ.IR,NAME:kerrygroup,Kerry Group,Ireland,EU ex-DACH,Consumer Staples,EUR,Packaged Foods,0.0,0.0,Watchlist,56.542606020762165,56.542606020762165,59.07925215593036,48.73383097832075,76.95416666666668,73.98492652868289,0.19038439591146553,0.0173,0.23349419904500976,-0.42477440608163064,0.19038439591146553,0.7106931275514518,-0.23252478406017832,-0.3142477537259317,-0.3142477537259317,0.22695540536004288,0.33601656788240736,44.892536246561676,50.99181812120315,40.23726576094063,44.4048467569494,35875448.787323,60,15199444508.492727,0.0173,0.03750705086124862,62.95230158021333,53.44838245882083,63.544577665378306,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,yahoo_finance_timeseries,False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
RXL.PA,RXL.PA,NAME:rexelsa,Rexel S.A,France,EU ex-DACH,Technology,EUR,Electronics & Computer Distribution,0.0,0.0,Watchlist,56.128178964162736,56.128178964162736,68.10886662922634,56.3793355480271,52.60416666666667,84.07541813822725,0.13957871966451502,0.032,0.27600055938348195,-0.6041102310657893,0.13957871966451502,0.7628435937343716,-0.36148479700284536,-0.45808499278706405,-0.45808499278706405,0.2812391450619674,0.3371548867830659,65.44071325529487,54.04613320907507,48.44038486545753,41.48253741981468,30133148.266709197,60,12615230649.001493,0.032,0.059500438463095294,47.13590792681552,55.44022852416233,68.36413353809596,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
