feature,monthly_slopes,mean_slope,newey_west_t_stat,sign_consistency,selected,horizon_months,fold
fundamentals_period_count,69,0.0242024617152084,2.7301011185567496,0.6811594202898551,True,3,2024-12-31_2025-02-28
fundamentals_coverage_ratio,69,-0.0233523057371167,-1.8476440114546624,0.6231884057971014,True,3,2024-12-31_2025-02-28
log_market_cap_usd,69,-0.0489306980893714,-3.825137927870908,0.7101449275362319,True,3,2024-12-31_2025-02-28
log_average_daily_value_usd,69,0.0155120019920499,3.317606764356469,0.7101449275362319,True,3,2024-12-31_2025-02-28
revenue_growth__regional_rank,69,0.0062337791683655,0.4310743176482712,0.5507246376811594,False,3,2024-12-31_2025-02-28
free_cash_flow_yield__regional_rank,69,0.0225613366970104,1.9455139602626328,0.6521739130434783,True,3,2024-12-31_2025-02-28
net_debt_to_ebitda__regional_rank,69,0.001293795541835,0.070716710874689,0.4927536231884058,False,3,2024-12-31_2025-02-28
interest_coverage__regional_rank,69,0.0037398923720475,0.2028414010907673,0.5217391304347826,False,3,2024-12-31_2025-02-28
roe__regional_rank,69,0.0114010838053825,0.5395066417323972,0.4492753623188406,False,3,2024-12-31_2025-02-28
roic__regional_rank,69,0.0105237849108839,0.5307786529524354,0.5217391304347826,False,3,2024-12-31_2025-02-28
pe_ratio__regional_rank,69,-0.0334658829752977,-1.243581400647754,0.5652173913043478,False,3,2024-12-31_2025-02-28
pb_ratio__regional_rank,69,-0.0183425395431496,-0.5397535217256622,0.6086956521739131,False,3,2024-12-31_2025-02-28
ev_ebitda__regional_rank,69,-0.0234629727761396,-1.0640057206371456,0.5797101449275363,False,3,2024-12-31_2025-02-28
dividend_yield__regional_rank,69,0.036506585403588,1.438890856879101,0.5942028985507246,False,3,2024-12-31_2025-02-28
cash_flow_quality_score__regional_rank,69,0.0191413122024157,1.6956400268818947,0.6086956521739131,True,3,2024-12-31_2025-02-28
balance_sheet_strength_score__regional_rank,69,-0.0118420115073339,-0.6354986828767436,0.5217391304347826,False,3,2024-12-31_2025-02-28
dividend_safety_score__regional_rank,68,0.0240819618087388,1.7417669987608668,0.6470588235294118,True,3,2024-12-31_2025-02-28
valuation_score__regional_rank,69,0.0208279405340383,0.7027370775735251,0.5507246376811594,False,3,2024-12-31_2025-02-28
volatility_1y__regional_rank,69,-0.0021164740810676,-0.0792113567264637,0.5797101449275363,False,3,2024-12-31_2025-02-28
beta_local_market__regional_rank,69,-0.0089519637084435,-0.2751691131293619,0.463768115942029,False,3,2024-12-31_2025-02-28
max_drawdown_1y__regional_rank,69,0.0156023754278833,0.5504961966284414,0.5507246376811594,False,3,2024-12-31_2025-02-28
momentum_6m__regional_rank,69,0.0194257211073697,0.9820548807347548,0.5942028985507246,False,3,2024-12-31_2025-02-28
liquidity_score__regional_rank,69,0.0259690546377153,3.9034206890273326,0.7101449275362319,True,3,2024-12-31_2025-02-28
average_daily_value_usd__regional_rank,69,0.0259690546377153,3.9034206890273326,0.7101449275362319,True,3,2024-12-31_2025-02-28
market_cap_usd__regional_rank,69,-0.0571397574512312,-3.9278113111199455,0.7681159420289855,True,3,2024-12-31_2025-02-28
revenue_growth,57,-0.0051679052974511,-0.2628178537682772,0.5087719298245614,False,6,2024-03-31_2024-05-31
ebitda_margin,57,-0.0311900892236877,-2.1793428319519585,0.7192982456140351,True,6,2024-03-31_2024-05-31
net_income_margin,57,-0.0201637135161928,-0.827825112398052,0.6491228070175439,False,6,2024-03-31_2024-05-31
free_cash_flow_yield,57,0.0150973669876979,0.7040552595946606,0.5263157894736842,False,6,2024-03-31_2024-05-31
fcf_margin,57,0.0056213070278516,0.2421114839347372,0.4912280701754385,False,6,2024-03-31_2024-05-31
fcf_stability,57,-0.0203575605996269,-1.3355045583714376,0.5789473684210527,True,6,2024-03-31_2024-05-31
cfo_to_net_income,57,0.004567357189721,0.2998901764398871,0.5964912280701754,False,6,2024-03-31_2024-05-31
net_debt_to_ebitda,57,-0.0008466482870165,-0.0273032906629317,0.4736842105263157,False,6,2024-03-31_2024-05-31
interest_coverage,57,0.0055906020676021,0.1606489982507825,0.4035087719298245,False,6,2024-03-31_2024-05-31
roe,57,0.0069353807104097,0.1743520072441643,0.4385964912280701,False,6,2024-03-31_2024-05-31
roic,57,0.0066240712177126,0.1861588894929948,0.4561403508771929,False,6,2024-03-31_2024-05-31
pe_ratio,57,-0.027226133487593,-0.6464469896247954,0.5614035087719298,False,6,2024-03-31_2024-05-31
pb_ratio,57,-0.0153311746176178,-0.2565540728483353,0.7017543859649122,False,6,2024-03-31_2024-05-31
ev_ebitda,57,-0.0142144875780541,-0.4003969908653337,0.5614035087719298,False,6,2024-03-31_2024-05-31
dividend_yield,57,0.0335055393373485,0.7669408353856842,0.5964912280701754,False,6,2024-03-31_2024-05-31
dividend_growth_3y,57,0.0279800233880248,3.333685264654583,0.7192982456140351,True,6,2024-03-31_2024-05-31
dividend_growth_5y,56,0.0280260023789912,3.347914072197441,0.6785714285714286,True,6,2024-03-31_2024-05-31
payout_ratio,57,0.0231704578430461,1.345936639041111,0.6140350877192983,True,6,2024-03-31_2024-05-31
positive_fcf_years_5,57,0.0252557030486804,0.9789128332072714,0.5614035087719298,False,6,2024-03-31_2024-05-31
cash_flow_quality_score,57,0.0111071085196451,0.5224770149807864,0.4385964912280701,False,6,2024-03-31_2024-05-31
balance_sheet_strength_score,57,-0.0046436411811115,-0.1375426048782018,0.6491228070175439,False,6,2024-03-31_2024-05-31
earnings_stability_score,57,-0.0009005667005297,-0.0525814958577373,0.4912280701754385,False,6,2024-03-31_2024-05-31
fcf_dividend_cover,57,0.0031349836865181,0.1566563487360577,0.4736842105263157,False,6,2024-03-31_2024-05-31
dividend_stability_score,56,0.0283482655493628,2.723798621942888,0.7142857142857143,True,6,2024-03-31_2024-05-31
dividend_safety_score,56,0.0143007524384009,0.6599940816170186,0.625,False,6,2024-03-31_2024-05-31
valuation_score,57,0.0146312084261379,0.2829165866268541,0.5263157894736842,False,6,2024-03-31_2024-05-31
valuation_percentile,57,0.0146312084261379,0.2829165866268541,0.5263157894736842,False,6,2024-03-31_2024-05-31
volatility_1y,57,0.0150520691701331,0.4141500346327454,0.543859649122807,False,6,2024-03-31_2024-05-31
downside_volatility,57,0.0050570971175337,0.1651766740325509,0.5263157894736842,False,6,2024-03-31_2024-05-31
beta_local_market,57,-0.026632922262766,-0.4999142577020439,0.5789473684210527,False,6,2024-03-31_2024-05-31
beta_global_market,57,0.0150520691701331,0.4141500346327454,0.543859649122807,False,6,2024-03-31_2024-05-31
max_drawdown_1y,57,0.0049893611902984,0.147611273806528,0.5789473684210527,False,6,2024-03-31_2024-05-31
var_5,57,-0.0170296813913662,-0.4576261069664644,0.5087719298245614,False,6,2024-03-31_2024-05-31
cvar_5,57,-0.0060806978172441,-0.185422677225581,0.5263157894736842,False,6,2024-03-31_2024-05-31
momentum_6m,57,0.0355399144272998,1.123616013583783,0.6666666666666666,True,6,2024-03-31_2024-05-31
sharpe_proxy,57,-0.0292601033630722,-0.5666094125173292,0.5614035087719298,False,6,2024-03-31_2024-05-31
sortino_proxy,57,-0.027502747730939,-0.520568190879871,0.5614035087719298,False,6,2024-03-31_2024-05-31
risk_score,57,-0.0064223763403251,-0.1912316095737257,0.5263157894736842,False,6,2024-03-31_2024-05-31
liquidity_score,57,0.0192430245125299,4.8855773450084925,0.8421052631578947,True,6,2024-03-31_2024-05-31
liquidity_stress_score,57,-0.0192430245125299,-4.885577345008493,0.8421052631578947,True,6,2024-03-31_2024-05-31
average_daily_value_usd,57,0.0192430245125299,4.8855773450084925,0.8421052631578947,True,6,2024-03-31_2024-05-31
market_cap_usd,57,-0.0741567130478839,-3.664747891394407,0.8771929824561403,True,6,2024-03-31_2024-05-31
fundamentals_period_count,57,0.0304929426898719,1.9693930629623737,0.7017543859649122,True,6,2024-03-31_2024-05-31
fundamentals_coverage_ratio,57,-0.0149127525144088,-0.7961349483886564,0.5964912280701754,False,6,2024-03-31_2024-05-31
log_market_cap_usd,57,-0.0741567130478839,-3.664747891394407,0.8771929824561403,True,6,2024-03-31_2024-05-31
log_average_daily_value_usd,57,0.0192430245125299,4.8855773450084925,0.8421052631578947,True,6,2024-03-31_2024-05-31
revenue_growth__regional_rank,57,-0.0071943598059317,-0.3210529948635491,0.5087719298245614,False,6,2024-03-31_2024-05-31
free_cash_flow_yield__regional_rank,57,0.015801193908242,0.765555590515028,0.543859649122807,False,6,2024-03-31_2024-05-31
net_debt_to_ebitda__regional_rank,57,0.0018963439589703,0.0598401947096737,0.5789473684210527,False,6,2024-03-31_2024-05-31
interest_coverage__regional_rank,57,-0.0016991547068542,-0.0491171329117969,0.5964912280701754,False,6,2024-03-31_2024-05-31
roe__regional_rank,57,0.0068586251817023,0.1581735930077722,0.4210526315789473,False,6,2024-03-31_2024-05-31
roic__regional_rank,57,0.007037723116284,0.191680812910704,0.4561403508771929,False,6,2024-03-31_2024-05-31
pe_ratio__regional_rank,57,-0.0305803659297362,-0.7248801737256294,0.6140350877192983,False,6,2024-03-31_2024-05-31
pb_ratio__regional_rank,57,-0.0156048688223523,-0.2474985625093798,0.6842105263157895,False,6,2024-03-31_2024-05-31
ev_ebitda__regional_rank,57,-0.0186692905234922,-0.4970036330813828,0.5614035087719298,False,6,2024-03-31_2024-05-31
dividend_yield__regional_rank,57,0.036087341495831,0.8308500633052991,0.6140350877192983,False,6,2024-03-31_2024-05-31
cash_flow_quality_score__regional_rank,57,0.0111613807072477,0.5312280709931411,0.4736842105263157,False,6,2024-03-31_2024-05-31
balance_sheet_strength_score__regional_rank,57,-0.0074654892705723,-0.2380747608003225,0.6491228070175439,False,6,2024-03-31_2024-05-31
dividend_safety_score__regional_rank,56,0.0121743410021354,0.5483902341612817,0.5892857142857143,False,6,2024-03-31_2024-05-31
valuation_score__regional_rank,57,0.019160350912579,0.356884326959656,0.5789473684210527,False,6,2024-03-31_2024-05-31
volatility_1y__regional_rank,57,0.0178619632941281,0.4564560191959177,0.5263157894736842,False,6,2024-03-31_2024-05-31
beta_local_market__regional_rank,57,-0.0292517064326536,-0.5251860204238963,0.5263157894736842,False,6,2024-03-31_2024-05-31
max_drawdown_1y__regional_rank,57,0.0042156241494837,0.1107019410533492,0.5964912280701754,False,6,2024-03-31_2024-05-31
momentum_6m__regional_rank,57,0.0368134336680955,1.1356150321655225,0.6666666666666666,True,6,2024-03-31_2024-05-31
liquidity_score__regional_rank,57,0.0303805546201989,3.9229604817867374,0.7368421052631579,True,6,2024-03-31_2024-05-31
average_daily_value_usd__regional_rank,57,0.0303805546201989,3.9229604817867374,0.7368421052631579,True,6,2024-03-31_2024-05-31
market_cap_usd__regional_rank,57,-0.0863156103999987,-4.025525918912432,0.8771929824561403,True,6,2024-03-31_2024-05-31
revenue_growth,59,-0.0039244115432224,-0.2056658298321937,0.4915254237288136,False,6,2024-06-30_2024-08-31
ebitda_margin,59,-0.0337480844486304,-2.4050448563791416,0.7288135593220338,True,6,2024-06-30_2024-08-31
net_income_margin,59,-0.0206639349512394,-0.8793315215225991,0.6610169491525424,False,6,2024-06-30_2024-08-31
free_cash_flow_yield,59,0.0191648960814986,0.8739447424719922,0.5423728813559322,False,6,2024-06-30_2024-08-31
fcf_margin,59,0.0062093594962974,0.2753031121476053,0.5084745762711864,False,6,2024-06-30_2024-08-31
fcf_stability,59,-0.0185318104953646,-1.2324937551186403,0.559322033898305,True,6,2024-06-30_2024-08-31
cfo_to_net_income,59,0.0066980928416371,0.4387346122253702,0.6101694915254238,False,6,2024-06-30_2024-08-31
net_debt_to_ebitda,59,-0.0013691577137372,-0.0456904090364599,0.4745762711864407,False,6,2024-06-30_2024-08-31
interest_coverage,59,0.0059051417973096,0.1756379112341329,0.4067796610169492,False,6,2024-06-30_2024-08-31
roe,59,0.0067972777809069,0.1769029114103842,0.4406779661016949,False,6,2024-06-30_2024-08-31
roic,59,0.0073680260295798,0.2140505508723642,0.4745762711864407,False,6,2024-06-30_2024-08-31
pe_ratio,59,-0.0327313412014081,-0.7908095644659155,0.576271186440678,False,6,2024-06-30_2024-08-31
pb_ratio,59,-0.0200922879619321,-0.3458994557159785,0.711864406779661,False,6,2024-06-30_2024-08-31
ev_ebitda,59,-0.0195957383523607,-0.5568888105789666,0.576271186440678,False,6,2024-06-30_2024-08-31
dividend_yield,59,0.0368630396756275,0.8674058619889389,0.6101694915254238,False,6,2024-06-30_2024-08-31
dividend_growth_3y,59,0.0275715048458385,3.3638925816999112,0.7288135593220338,True,6,2024-06-30_2024-08-31
dividend_growth_5y,58,0.0284915002671074,3.566317509482408,0.6896551724137931,True,6,2024-06-30_2024-08-31
payout_ratio,59,0.0212999091750172,1.267194609885974,0.5932203389830508,True,6,2024-06-30_2024-08-31
positive_fcf_years_5,59,0.0228421514682788,0.9143323216828324,0.5423728813559322,False,6,2024-06-30_2024-08-31
cash_flow_quality_score,59,0.0133940732992981,0.6329399485258911,0.4576271186440678,False,6,2024-06-30_2024-08-31
balance_sheet_strength_score,59,-0.0044555957994583,-0.136627349335074,0.6440677966101694,False,6,2024-06-30_2024-08-31
earnings_stability_score,59,0.0003193735343399,0.0191427291359072,0.5254237288135594,False,6,2024-06-30_2024-08-31
fcf_dividend_cover,59,0.0052397850539586,0.2646502663662609,0.4915254237288136,False,6,2024-06-30_2024-08-31
dividend_stability_score,58,0.0283761335470525,2.8221885155282243,0.7241379310344828,True,6,2024-06-30_2024-08-31
dividend_safety_score,58,0.0187515691679932,0.8548553067994468,0.6379310344827587,False,6,2024-06-30_2024-08-31
valuation_score,59,0.0201816044326445,0.3986058825174621,0.5423728813559322,False,6,2024-06-30_2024-08-31
valuation_percentile,59,0.0201816044326445,0.3986058825174621,0.5423728813559322,False,6,2024-06-30_2024-08-31
volatility_1y,59,0.0170614553675317,0.4878142711596906,0.559322033898305,False,6,2024-06-30_2024-08-31
downside_volatility,59,0.0076223239539557,0.2583932750676275,0.5423728813559322,False,6,2024-06-30_2024-08-31
beta_local_market,59,-0.0174958164186371,-0.3290482328571456,0.559322033898305,False,6,2024-06-30_2024-08-31
beta_global_market,59,0.0170614553675317,0.4878142711596906,0.559322033898305,False,6,2024-06-30_2024-08-31
max_drawdown_1y,59,0.0069111986289719,0.2098674443471646,0.5932203389830508,False,6,2024-06-30_2024-08-31
var_5,59,-0.0187808861562199,-0.5243715835077998,0.5254237288135594,False,6,2024-06-30_2024-08-31
cvar_5,59,-0.0085467662307801,-0.2707754905608622,0.5423728813559322,False,6,2024-06-30_2024-08-31
momentum_6m,59,0.0382949366040347,1.2322906755282508,0.6779661016949152,True,6,2024-06-30_2024-08-31
sharpe_proxy,59,-0.0210715922218563,-0.4091177698504378,0.5423728813559322,False,6,2024-06-30_2024-08-31
sortino_proxy,59,-0.0192649096190445,-0.3661534078276713,0.5423728813559322,False,6,2024-06-30_2024-08-31
risk_score,59,-0.0077899810281682,-0.2408872833937239,0.5423728813559322,False,6,2024-06-30_2024-08-31
liquidity_score,59,0.0193919574885158,5.043364304748156,0.847457627118644,True,6,2024-06-30_2024-08-31
liquidity_stress_score,59,-0.0193919574885158,-5.043364304748158,0.847457627118644,True,6,2024-06-30_2024-08-31
average_daily_value_usd,59,0.0193919574885158,5.043364304748156,0.847457627118644,True,6,2024-06-30_2024-08-31
market_cap_usd,59,-0.0738107848508473,-3.769564022310001,0.8813559322033898,True,6,2024-06-30_2024-08-31
fundamentals_period_count,59,0.0294604251678004,1.9705374142873704,0.6949152542372882,True,6,2024-06-30_2024-08-31
fundamentals_coverage_ratio,59,-0.0174054255095975,-0.9398900050372287,0.6101694915254238,False,6,2024-06-30_2024-08-31
log_market_cap_usd,59,-0.0738107848508473,-3.769564022310001,0.8813559322033898,True,6,2024-06-30_2024-08-31
log_average_daily_value_usd,59,0.0193919574885158,5.043364304748156,0.847457627118644,True,6,2024-06-30_2024-08-31
revenue_growth__regional_rank,59,-0.0062074839356191,-0.2859148050806491,0.4915254237288136,False,6,2024-06-30_2024-08-31
free_cash_flow_yield__regional_rank,59,0.0196604839960944,0.9331345243055528,0.559322033898305,False,6,2024-06-30_2024-08-31
net_debt_to_ebitda__regional_rank,59,0.0017235256823527,0.0562972225969327,0.576271186440678,False,6,2024-06-30_2024-08-31
interest_coverage__regional_rank,59,-0.0009688144926423,-0.0289747693780868,0.576271186440678,False,6,2024-06-30_2024-08-31
roe__regional_rank,59,0.0065784161176242,0.1570517379437163,0.423728813559322,False,6,2024-06-30_2024-08-31
roic__regional_rank,59,0.007816203237756,0.2200874119230348,0.4745762711864407,False,6,2024-06-30_2024-08-31
pe_ratio__regional_rank,59,-0.0360586859377278,-0.8701032770446764,0.6271186440677966,False,6,2024-06-30_2024-08-31
pb_ratio__regional_rank,59,-0.0206143228674265,-0.3362956077562484,0.6949152542372882,False,6,2024-06-30_2024-08-31
ev_ebitda__regional_rank,59,-0.0238798615575027,-0.6443085595029977,0.576271186440678,False,6,2024-06-30_2024-08-31
dividend_yield__regional_rank,59,0.0390460128875426,0.9260608016556596,0.6271186440677966,False,6,2024-06-30_2024-08-31
cash_flow_quality_score__regional_rank,59,0.0133024450404763,0.6373487109249831,0.4915254237288136,False,6,2024-06-30_2024-08-31
balance_sheet_strength_score__regional_rank,59,-0.006946576379421,-0.2293550072557921,0.6271186440677966,False,6,2024-06-30_2024-08-31
dividend_safety_score__regional_rank,58,0.0167494392710246,0.7440646745920149,0.603448275862069,False,6,2024-06-30_2024-08-31
valuation_score__regional_rank,59,0.0247390740887783,0.4710841709650767,0.5932203389830508,False,6,2024-06-30_2024-08-31
volatility_1y__regional_rank,59,0.0205520754391459,0.5455060508079647,0.5423728813559322,False,6,2024-06-30_2024-08-31
beta_local_market__regional_rank,59,-0.0200182049204092,-0.3608898248668966,0.5084745762711864,False,6,2024-06-30_2024-08-31
max_drawdown_1y__regional_rank,59,0.0062698669656053,0.1691135324256567,0.6101694915254238,False,6,2024-06-30_2024-08-31
momentum_6m__regional_rank,59,0.0394885615418484,1.241686247126892,0.6779661016949152,True,6,2024-06-30_2024-08-31
liquidity_score__regional_rank,59,0.029997910852907,4.007245079002448,0.7457627118644068,True,6,2024-06-30_2024-08-31
average_daily_value_usd__regional_rank,59,0.029997910852907,4.007245079002448,0.7457627118644068,True,6,2024-06-30_2024-08-31
market_cap_usd__regional_rank,59,-0.08738485463375,-4.220082956280634,0.8813559322033898,True,6,2024-06-30_2024-08-31
revenue_growth,62,-0.0045274629074027,-0.2494037240960487,0.4838709677419355,False,6,2024-09-30_2024-11-30
ebitda_margin,62,-0.0362400791839875,-2.6212968901374727,0.7419354838709677,True,6,2024-09-30_2024-11-30
net_income_margin,62,-0.0211768271819226,-0.9470616482137908,0.6774193548387096,False,6,2024-09-30_2024-11-30
free_cash_flow_yield,62,0.0226327450086933,1.0431007479756904,0.5645161290322581,False,6,2024-09-30_2024-11-30
fcf_margin,62,0.0059936836458144,0.2792516666949546,0.5161290322580645,False,6,2024-09-30_2024-11-30
fcf_stability,62,-0.0144364725132208,-0.9529557080460784,0.532258064516129,False,6,2024-09-30_2024-11-30
cfo_to_net_income,62,0.0123304975930683,0.7661199251369447,0.6290322580645161,False,6,2024-09-30_2024-11-30
net_debt_to_ebitda,62,0.0016587907293911,0.0579411435564038,0.5483870967741935,False,6,2024-09-30_2024-11-30
interest_coverage,62,0.0031583335359573,0.0984607454037803,0.3870967741935484,False,6,2024-09-30_2024-11-30
roe,62,0.004489530033977,0.1226477117940497,0.4193548387096774,False,6,2024-09-30_2024-11-30
roic,62,0.0045705705315978,0.1393492573825233,0.4677419354838709,False,6,2024-09-30_2024-11-30
pe_ratio,62,-0.0382471285230216,-0.9512503180455124,0.5967741935483871,False,6,2024-09-30_2024-11-30
pb_ratio,62,-0.0261503335559643,-0.4683266532552278,0.7258064516129032,False,6,2024-09-30_2024-11-30
ev_ebitda,62,-0.0238664429939344,-0.6968374011407551,0.5967741935483871,False,6,2024-09-30_2024-11-30
dividend_yield,62,0.0416483898948047,1.0182918022760628,0.6290322580645161,False,6,2024-09-30_2024-11-30
dividend_growth_3y,62,0.0266414750325021,3.3745606361452523,0.7419354838709677,True,6,2024-09-30_2024-11-30
dividend_growth_5y,61,0.0272583645869385,3.535334720826908,0.6721311475409836,True,6,2024-09-30_2024-11-30
payout_ratio,62,0.0215158484733359,1.341408562575528,0.5806451612903226,True,6,2024-09-30_2024-11-30
positive_fcf_years_5,62,0.0173109171473906,0.7057389244320382,0.5161290322580645,False,6,2024-09-30_2024-11-30
cash_flow_quality_score,62,0.0160890727534382,0.7800707531178375,0.4838709677419355,False,6,2024-09-30_2024-11-30
balance_sheet_strength_score,62,-0.0083213807813585,-0.2663602055007815,0.6612903225806451,False,6,2024-09-30_2024-11-30
earnings_stability_score,62,0.003499352910054,0.2140429825319235,0.5483870967741935,False,6,2024-09-30_2024-11-30
fcf_dividend_cover,62,0.0065131425328477,0.3416014103811511,0.5,False,6,2024-09-30_2024-11-30
dividend_stability_score,61,0.0277108278348113,2.8775097718113307,0.7213114754098361,True,6,2024-09-30_2024-11-30
dividend_safety_score,61,0.0215056557644471,1.0012633610005883,0.6557377049180327,False,6,2024-09-30_2024-11-30
valuation_score,62,0.0243874721282909,0.5008483195601959,0.5645161290322581,False,6,2024-09-30_2024-11-30
valuation_percentile,62,0.0243874721282909,0.5008483195601959,0.5645161290322581,False,6,2024-09-30_2024-11-30
volatility_1y,62,0.0151017665275377,0.4532528267271319,0.5483870967741935,False,6,2024-09-30_2024-11-30
downside_volatility,62,0.0065186544663292,0.2322578372125535,0.532258064516129,False,6,2024-09-30_2024-11-30
beta_local_market,62,-0.00947045985472,-0.1808962301790207,0.532258064516129,False,6,2024-09-30_2024-11-30
beta_global_market,62,0.0151017665275377,0.4532528267271319,0.5483870967741935,False,6,2024-09-30_2024-11-30
max_drawdown_1y,62,0.0116063071653781,0.3628441359403309,0.6129032258064516,False,6,2024-09-30_2024-11-30
var_5,62,-0.0154219131913362,-0.4507012598719958,0.5161290322580645,False,6,2024-09-30_2024-11-30
cvar_5,62,-0.0069627082706011,-0.2317306019132157,0.532258064516129,False,6,2024-09-30_2024-11-30
momentum_6m,62,0.0392442147731236,1.318790047412095,0.6935483870967742,True,6,2024-09-30_2024-11-30
sharpe_proxy,62,-0.012937598814575,-0.2548591780421694,0.5161290322580645,False,6,2024-09-30_2024-11-30
sortino_proxy,62,-0.0111122850141008,-0.2145312796254599,0.5161290322580645,False,6,2024-09-30_2024-11-30
risk_score,62,-0.0052884854006903,-0.1713084884005737,0.532258064516129,False,6,2024-09-30_2024-11-30
liquidity_score,62,0.0208568061720288,5.214264546332205,0.8548387096774194,True,6,2024-09-30_2024-11-30
liquidity_stress_score,62,-0.0208568061720288,-5.214264546332206,0.8548387096774194,True,6,2024-09-30_2024-11-30
average_daily_value_usd,62,0.0208568061720288,5.214264546332205,0.8548387096774194,True,6,2024-09-30_2024-11-30
market_cap_usd,62,-0.0715926462984109,-3.800623357567879,0.8870967741935484,True,6,2024-09-30_2024-11-30
fundamentals_period_count,62,0.0286401436471935,2.0087769892160106,0.7096774193548387,True,6,2024-09-30_2024-11-30
fundamentals_coverage_ratio,62,-0.0209047428429929,-1.1473031737746715,0.6290322580645161,True,6,2024-09-30_2024-11-30
log_market_cap_usd,62,-0.0715926462984109,-3.800623357567879,0.8870967741935484,True,6,2024-09-30_2024-11-30
log_average_daily_value_usd,62,0.0208568061720288,5.214264546332205,0.8548387096774194,True,6,2024-09-30_2024-11-30
revenue_growth__regional_rank,62,-0.0075862514061213,-0.3673181403064065,0.5161290322580645,False,6,2024-09-30_2024-11-30
free_cash_flow_yield__regional_rank,62,0.0232003905022746,1.110826816745727,0.5806451612903226,True,6,2024-09-30_2024-11-30
net_debt_to_ebitda__regional_rank,62,0.0051598737986115,0.1760500180447622,0.5967741935483871,False,6,2024-09-30_2024-11-30
interest_coverage__regional_rank,62,-0.003204633373291,-0.1005918529146336,0.5967741935483871,False,6,2024-09-30_2024-11-30
roe__regional_rank,62,0.0048383063454799,0.1213140137184337,0.4193548387096774,False,6,2024-09-30_2024-11-30
roic__regional_rank,62,0.0055345899533859,0.1636563254835472,0.4677419354838709,False,6,2024-09-30_2024-11-30
pe_ratio__regional_rank,62,-0.0412042430788808,-1.0254441095709963,0.6451612903225806,False,6,2024-09-30_2024-11-30
pb_ratio__regional_rank,62,-0.0264421577979764,-0.4493277802885641,0.7096774193548387,False,6,2024-09-30_2024-11-30
ev_ebitda__regional_rank,62,-0.0275546321660762,-0.7685013187588388,0.5967741935483871,False,6,2024-09-30_2024-11-30
dividend_yield__regional_rank,62,0.0435714113760366,1.0758955066086378,0.6451612903225806,True,6,2024-09-30_2024-11-30
cash_flow_quality_score__regional_rank,62,0.0161520328692005,0.7927565730532569,0.5161290322580645,False,6,2024-09-30_2024-11-30
balance_sheet_strength_score__regional_rank,62,-0.0105741318916549,-0.3646798335689775,0.6451612903225806,False,6,2024-09-30_2024-11-30
dividend_safety_score__regional_rank,61,0.0195200356759297,0.8862293513800172,0.6229508196721312,False,6,2024-09-30_2024-11-30
valuation_score__regional_rank,62,0.0282181102695906,0.560161247146892,0.6129032258064516,False,6,2024-09-30_2024-11-30
volatility_1y__regional_rank,62,0.0180737829457532,0.503616248129579,0.532258064516129,False,6,2024-09-30_2024-11-30
beta_local_market__regional_rank,62,-0.0112138114173203,-0.2049685247535702,0.4838709677419355,False,6,2024-09-30_2024-11-30
max_drawdown_1y__regional_rank,62,0.0117293279648096,0.3254148710547566,0.6290322580645161,False,6,2024-09-30_2024-11-30
momentum_6m__regional_rank,62,0.0412619695724913,1.3504045023997286,0.6935483870967742,True,6,2024-09-30_2024-11-30
liquidity_score__regional_rank,62,0.0314249801889144,4.343386447181053,0.7580645161290323,True,6,2024-09-30_2024-11-30
average_daily_value_usd__regional_rank,62,0.0314249801889144,4.343386447181053,0.7580645161290323,True,6,2024-09-30_2024-11-30
market_cap_usd__regional_rank,62,-0.0862019664745335,-4.369747160139312,0.8870967741935484,True,6,2024-09-30_2024-11-30
revenue_growth,54,-0.0137848671668004,-0.6320400750118357,0.6481481481481481,False,9,2024-03-31_2024-05-31
ebitda_margin,54,-0.0460971100952522,-2.412142280933634,0.7777777777777778,True,9,2024-03-31_2024-05-31
net_income_margin,54,-0.0396543481918092,-1.2078707423448634,0.7037037037037037,True,9,2024-03-31_2024-05-31
free_cash_flow_yield,54,0.0106729200723406,0.4181938079817184,0.5185185185185185,False,9,2024-03-31_2024-05-31
fcf_margin,54,-0.0077955283707674,-0.2574581104567521,0.5555555555555556,False,9,2024-03-31_2024-05-31
fcf_stability,54,-0.0173426350032914,-0.9457088182788264,0.5185185185185185,False,9,2024-03-31_2024-05-31
cfo_to_net_income,54,-0.0005261352513986,-0.023641268380389,0.4444444444444444,False,9,2024-03-31_2024-05-31
net_debt_to_ebitda,54,-0.0024743803559815,-0.0608589525918339,0.4259259259259259,False,9,2024-03-31_2024-05-31
interest_coverage,54,-0.0030344538302383,-0.062543604708073,0.6296296296296297,False,9,2024-03-31_2024-05-31
roe,54,-0.010575410657392,-0.1945653628517045,0.6111111111111112,False,9,2024-03-31_2024-05-31
roic,54,-0.0095060995702057,-0.1976999726030436,0.6296296296296297,False,9,2024-03-31_2024-05-31
pe_ratio,54,-0.0385453985064227,-0.7527965389078329,0.6481481481481481,False,9,2024-03-31_2024-05-31
pb_ratio,54,-0.028650013042807,-0.3492042456039946,0.6851851851851852,False,9,2024-03-31_2024-05-31
ev_ebitda,54,-0.0223511317020381,-0.4864561400876975,0.6111111111111112,False,9,2024-03-31_2024-05-31
dividend_yield,54,0.0500137309095254,0.8832734723299557,0.6296296296296297,False,9,2024-03-31_2024-05-31
dividend_growth_3y,54,0.0326422778301756,3.202097420094036,0.7407407407407407,True,9,2024-03-31_2024-05-31
